45,35.07623,35.6044,3.274904,13.70296,13.77513
46,35.07502,35.60552,3.266068,13.6879,16.34588
47,35.07477,35.60448,3.260413,13.71084,15.28411
48,35.07524,35.60639,3.257092,13.70369,14.27817
49,35.07507,35.60774,3.263988,13.71928,15.08282
50,35.07396,35.60814,3.251323,13.72838,15.39177
51,35.07521,35.60638,3.261303,13.72678,15.30601
52,35.07576,35.60456,3.266495,13.71543,13.95045
53,35.07543,35.60583,3.269301,13.70412,14.34334
54,35.07535,35.60706,3.273876,13.71796,14.52768
55,35.07595,35.60607,3.263991,13.73356,15.2748
56,35.07607,35.6053,3.273916,13.71818,15.15646
57,35.07471,35.60494,3.266786,13.72738,14.21951
58,35.07304,35.60659,3.25844,13.72968,14.64134
59,35.07223,35.60807,3.266242,13.74801,15.26416
60,35.07145,35.6087,3.275604,13.7344,14.55885
61,35.07006,35.60989,3.278367,13.72329,15.80161
62,35.06831,35.61383,3.282295,13.73759,14.62754
63,35.06649,35.61617,3.280928,13.73956,13.88051
64,35.06585,35.61777,3.275419,13.75127,14.98118
65,35.06412,35.61822,3.275568,13.74588,13.36729
66,35.06314,35.61826,3.281105,13.73983,13.86447
67,35.06336,35.61713,3.271877,13.76518,15.3028
68,35.06383,35.61636,3.269848,13.76007,13.39564
69,35.06463,35.6157,3.26486,13.75719,15.00306
70,35.06602,35.61253,3.25754,13.74126,15.30889
71,35.06728,35.60979,3.246241,13.70758,15.76972
72,35.06775,35.61092,3.246291,13.70582,15.73364
73,35.06799,35.61227,3.231479,13.72961,14.52916
74,35.0687,35.61516,3.229976,13.73184,15.22701
75,35.0691,35.61557,3.229664,13.73633,14.25788
76,35.06919,35.61637,3.228942,13.7121,15.59215
77,35.07012,35.61762,3.230245,13.7213,15.56661
78,35.06892,35.61703,3.227755,13.72735,16.53234
79,35.06895,35.6126,3.240635,13.70439,15.58167
80,35.07038,35.60949,3.244032,13.71646,15.27154
81,35.0688,35.61068,3.26086,13.72223,15.60177
82,35.0679,35.61259,3.263025,13.70337,13.89282
83,35.06811,35.61321,3.265088,13.7046,13.95134
84,35.06877,35.61404,3.263291,13.73995,14.70019
85,35.06721,35.61419,3.260999,13.75182,14.58735
86,35.06844,35.61188,3.259179,13.72491,14.55202
87,35.06953,35.61045,3.268625,13.73396,14.49058
88,35.06977,35.60944,3.262027,13.7343,15.48254
89,35.07195,35.60849,3.257036,13.7213,13.35769
90,35.07391,35.60243,3.250883,13.69255,15.92182
91,35.07499,35.60051,3.240216,13.67087,16.07051
92,35.07696,35.60088,3.2355,13.68552,16.12998
93,35.07727,35.60288,3.241006,13.70855,14.83178
94,35.07746,35.60262,3.243897,13.73174,16.66493
95,35.07827,35.59951,3.257113,13.73537,16.62237
96,35.07937,35.59851,3.271908,13.71539,15.60394
97,35.08167,35.59705,3.265559,13.69929,15.44684
98,35.08246,35.59638,3.271819,13.70255,15.80665
99,35.08303,35.59698,3.286187,13.71796,15.98831
100,35.08445,35.59534,3.284993,13.68768,15.20926
101,35.08501,35.59611,3.292509,13.70605,17.06877
102,35.08632,35.59602,3.295573,13.7317,17.46978
103,35.0867,35.59797,3.306763,13.7242,16.81463
104,35.0872,35.59853,3.314626,13.72294,16.10469
105,35.08867,35.5981,3.320887,13.71208,14.31367
106,35.08932,35.59619,3.318901,13.71287,15.88008
107,35.08948,35.59678,3.319627,13.70153,15.03034
108,35.08973,35.59886,3.307206,13.70603,14.78875
109,35.09147,35.59784,3.304376,13.71114,15.74103
110,35.09284,35.59865,3.312251,13.69962,15.0851
111,35.09288,35.60035,3.300623,13.72648,15.72163
112,35.09307,35.6003,3.302507,13.72428,15.76441
113,35.09088,35.601,3.305626,13.74833,15.00701
114,35.09064,35.60228,3.304147,13.75006,14.61482
115,35.08975,35.60229,3.309417,13.7435,14.77068
116,35.08863,35.60297,3.312684,13.71435,14.75872
117,35.08826,35.60297,3.306767,13.71905,13.82757
118,35.08717,35.60272,3.310207,13.71162,15.40488
119,35.08562,35.60493,3.29927,13.7221,16.05728
120,35.08595,35.60495,3.307247,13.73432,15.63647
121,35.0862,35.60542,3.310367,13.74532,15.39205
122,35.0868,35.606,3.316442,13.74351,14.56192
123,35.08636,35.60483,3.318746,13.74453,15.60909
124,35.08553,35.60232,3.306695,13.71811,14.65963
125,35.08404,35.60399,3.309509,13.72573,15.75948
126,35.0833,35.60553,3.324901,13.74217,15.18725
127,35.08315,35.6066,3.3038,13.73942,15.92137
128,35.08319,35.60749,3.299661,13.7456,15.01707
129,35.08307,35.60772,3.292974,13.74174,14.91251
130,35.08408,35.60745,3.289361,13.72243,16.02033
131,35.08398,35.60761,3.293289,13.73691,16.33056
132,35.08269,35.60909,3.307439,13.75709,16.00329
133,35.08254,35.61032,3.306194,13.76418,14.55396
134,35.08252,35.60854,3.296084,13.7695,14.60247
135,35.08231,35.60706,3.288698,13.75057,15.60606
136,35.08154,35.60729,3.294904,13.76946,13.68554
137,35.08093,35.60681,3.285671,13.77623,15.22501
138,35.08054,35.60733,3.289901,13.77987,13.99781
139,35.07962,35.61063,3.286292,13.78965,15.20712
140,35.07929,35.61484,3.288864,13.79423,14.32455
141,35.07836,35.61613,3.303394,13.79127,15.65831
142,35.07971,35.61572,3.312129,13.78893,15.10462
143,35.08041,35.61449,3.317867,13.78977,15.46447
144,35.08133,35.61346,3.307342,13.78365,15.80039
145,35.08169,35.61377,3.283138,13.77844,16.15799
146,35.08054,35.61411,3.28766,13.79699,15.05667
147,35.08105,35.6132,3.314886,13.79554,15.12372
148,35.08035,35.61256,3.316255,13.79886,15.22936
149,35.0806,35.61246,3.323591,13.78273,15.73086
150,35.08088,35.61278,3.343678,13.77291,15.37137
151,35.08117,35.61459,3.336932,13.7892,15.82437
152,35.08006,35.61569,3.313542,13.80605,14.5913
153,35.08075,35.61546,3.303159,13.7886,14.61758
154,35.08231,35.61376,3.294872,13.77682,15.45257
155,35.08266,35.61222,3.293463,13.7879,15.08911
156,35.08119,35.61365,3.292299,13.78376,14.36699
157,35.08125,35.61582,3.301303,13.78322,13.43035
158,35.08189,35.61492,3.309103,13.7762,14.44674
159,35.08059,35.61308,3.297941,13.76684,15.49878
160,35.08081,35.61198,3.292794,13.75201,14.02668
161,35.08097,35.61185,3.299985,13.77839,16.43164
162,35.08145,35.61106,3.289961,13.78289,14.52872
163,35.08214,35.61047,3.288314,13.80514,14.85904
164,35.0809,35.60978,3.29117,13.78347,15.9562
165,35.08164,35.61071,3.291394,13.7732,14.47316
166,35.08165,35.61172,3.288812,13.79432,15.83571
167,35.08158,35.61324,3.288639,13.80895,14.99951
168,35.08085,35.6157,3.287405,13.82778,16.87527
169,35.08252,35.6145,3.280744,13.8273,15.51322
170,35.08376,35.61068,3.278335,13.8314,15.57093
171,35.08416,35.60839,3.276864,13.82033,14.58624
172,35.08414,35.60815,3.284049,13.83037,15.9505
173,35.08504,35.60693,3.281514,13.82201,15.11639
174,35.08562,35.60655,3.277221,13.82559,14.46773
175,35.08764,35.60747,3.28644,13.80612,14.53192
176,35.08857,35.60629,3.281646,13.81841,14.56018
177,35.08887,35.60798,3.277646,13.80982,16.36131
178,35.08746,35.60945,3.293905,13.81287,14.64351
179,35.08597,35.61096,3.282687,13.79853,14.74094
180,35.0877,35.61031,3.292696,13.80843,15.15719
181,35.08867,35.60991,3.291228,13.80489,15.29856
182,35.08828,35.60838,3.298236,13.80127,14.65662
183,35.08686,35.60884,3.300766,13.79462,15.29819
184,35.08495,35.60972,3.301854,13.79273,15.69257
185,35.0836,35.61222,3.326291,13.80858,15.6095
186,35.08366,35.61176,3.326236,13.81407,15.71486
187,35.08376,35.61044,3.324583,13.82327,15.62107
188,35.08487,35.60936,3.304408,13.79288,15.24758
189,35.08548,35.60704,3.298656,13.78806,15.67491
190,35.08456,35.60745,3.318384,13.81401,15.62369
191,35.08407,35.609,3.323588,13.83297,15.08991
192,35.0839,35.60974,3.315386,13.83458,15.71654
193,35.08349,35.6132,3.326582,13.83683,15.19868
194,35.08406,35.61341,3.324152,13.8301,13.8856
195,35.08322,35.61138,3.324044,13.82682,14.5416
196,35.08373,35.60867,3.327245,13.79348,16.15459
197,35.08321,35.60728,3.340108,13.77011,14.17025
198,35.08371,35.60606,3.326056,13.7542,15.64091
199,35.08356,35.60405,3.329006,13.75792,15.48368
200,35.08293,35.60363,3.333057,13.76665,15.88791
201,35.08124,35.60488,3.328651,13.78028,15.7407
202,35.08123,35.60431,3.337904,13.7753,15.42714
203,35.08162,35.60298,3.33685,13.76488,15.88972
204,35.08205,35.60394,3.333477,13.78149,15.83544
205,35.08237,35.60541,3.326979,13.78966,14.48789
206,35.08324,35.6053,3.33538,13.78853,14.53433
207,35.08256,35.60632,3.358173,13.77744,14.33988
208,35.08046,35.60698,3.349954,13.79091,16.16418
209,35.08027,35.60863,3.350169,13.81371,14.50698
210,35.08278,35.60799,3.346363,13.83504,16.45073
211,35.08502,35.60692,3.338949,13.83212,15.86264
212,35.08582,35.60634,3.330897,13.84556,15.74049
213,35.08643,35.6068,3.319134,13.85828,14.01614
214,35.08541,35.60701,3.30599,13.85444,15.16111
215,35.08602,35.60575,3.318294,13.83702,15.52239
216,35.08705,35.60484,3.327837,13.8094,14.65904
217,35.08811,35.60442,3.339264,13.81875,15.21802
218,35.08844,35.60485,3.33015,13.81729,15.26783
219,35.08874,35.60552,3.331916,13.81378,14.00055
220,35.0894,35.60516,3.329028,13.83111,15.04106
221,35.08786,35.60525,3.337003,13.85518,17.1157
222,35.08792,35.60378,3.34457,13.83941,14.96171
223,35.0887,35.60173,3.356178,13.83732,16.83598
224,35.08908,35.59988,3.36778,13.82421,16.49541
225,35.08855,35.59946,3.360779,13.82193,15.47812
226,35.08855,35.59722,3.359825,13.80651,16.98203
227,35.08949,35.59362,3.384235,13.78318,15.63003
228,35.08994,35.59126,3.377048,13.76413,15.43191
229,35.09008,35.59137,3.370527,13.74115,15.36187
230,35.09012,35.59274,3.366,13.76758,15.96776
231,35.08949,35.59419,3.383903,13.78022,16.25809
232,35.08995,35.59071,3.376252,13.7707,16.63687
233,35.09049,35.58974,3.362588,13.7667,16.55301
234,35.09065,35.59272,3.353681,13.76759,14.71592
235,35.0904,35.59237,3.345374,13.74782,17.24759
236,35.09076,35.59017,3.362064,13.75073,16.44252
237,35.09065,35.58989,3.351098,13.76094,16.24818
238,35.09017,35.58985,3.335267,13.77132,16.21128
239,35.0904,35.58825,3.349722,13.77104,17.83639
240,35.08994,35.58747,3.349766,13.77034,16.30609
241,35.09035,35.58942,3.354362,13.78436,15.75681
242,35.09062,35.58924,3.365556,13.79336,16.02559
243,35.08967,35.58798,3.37139,13.80088,16.81654
244,35.08871,35.58807,3.365085,13.78271,15.11254
245,35.08855,35.5862,3.357761,13.78664,15.13302
246,35.08898,35.58619,3.353446,13.80544,16.42209
247,35.0907,35.58522,3.354017,13.77278,14.4417
248,35.09159,35.58496,3.344805,13.75854,14.78829
249,35.09024,35.58589,3.344866,13.77326,16.33175
250,35.08948,35.58598,3.356812,13.80398,15.47974
251,35.08832,35.58713,3.348317,13.80751,16.74149
252,35.09013,35.58597,3.335946,13.80503,15.04439
253,35.09137,35.58553,3.330233,13.8048,16.23075
254,35.0915,35.58494,3.323948,13.8113,15.5223
255,35.09162,35.58414,3.318472,13.81299,14.65996
256,35.0927,35.58125,3.306724,13.82077,16.20812
257,35.09203,35.58301,3.312092,13.79774,15.819
258,35.09059,35.58652,3.308503,13.78735,15.89083
259,35.09002,35.5878,3.314716,13.78779,16.43571
260,35.08851,35.5907,3.322888,13.80828,15.93648
261,35.08833,35.59198,3.313506,13.82263,15.70749
262,35.08806,35.59081,3.303009,13.81726,15.1249
263,35.08698,35.59012,3.293598,13.81608,15.56601
264,35.08597,35.58841,3.29257,13.83124,14.82192
265,35.08695,35.58591,3.301358,13.80894,14.94305
266,35.0865,35.58553,3.295146,13.81436,15.17324
267,35.0857,35.58746,3.308476,13.82493,15.00391
268,35.08463,35.58889,3.309973,13.83988,14.6875
269,35.08374,35.58899,3.311801,13.82213,15.16514
270,35.08329,35.59057,3.310362,13.7862,15.97235
271,35.0822,35.59285,3.317466,13.80329,13.73698
272,35.08218,35.59216,3.316017,13.80184,15.54352
273,35.08208,35.59205,3.302873,13.78646,15.07352
274,35.08176,35.59195,3.285825,13.763,16.14948
275,35.0814,35.59372,3.273524,13.76528,14.27852
276,35.08247,35.59464,3.267996,13.78614,15.15069
277,35.08187,35.59399,3.28023,13.78652,15.07665
278,35.08163,35.59678,3.285904,13.79959,15.94094
279,35.08055,35.59782,3.294795,13.80952,14.53885
280,35.07878,35.59696,3.289957,13.80632,15.97878
281,35.07803,35.59677,3.284443,13.80338,15.52758
282,35.07657,35.59903,3.297506,13.81404,14.39926
283,35.07624,35.60131,3.304273,13.8186,14.36343
284,35.07567,35.602,3.292651,13.85512,15.98048
285,35.07806,35.6004,3.294048,13.84043,16.32866
286,35.07877,35.60001,3.295067,13.84114,15.75943
287,35.07881,35.59791,3.288757,13.82629,16.33393
288,35.07677,35.59728,3.283126,13.82601,14.3493
289,35.07572,35.59757,3.297364,13.81012,14.8178
290,35.07413,35.59906,3.299259,13.82823,14.74418
291,35.0743,35.59839,3.317768,13.85706,14.69856
292,35.07312,35.59932,3.322557,13.8507,15.69909
293,35.07203,35.60051,3.320381,13.83272,14.79166
294,35.07062,35.60286,3.321943,13.82255,12.94737
295,35.06866,35.60542,3.3221,13.82448,14.01808
296,35.06582,35.60862,3.321571,13.83406,15.95541
297,35.06389,35.60995,3.322664,13.87118,14.81432
298,35.06334,35.60902,3.325043,13.85017,14.65581
299,35.06366,35.6094,3.316869,13.86223,15.97262
300,35.06274,35.61134,3.314618,13.89448,13.54075
